VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
MyDrone	1773911626536	6.05448	-31.9212	-35.9397	0.669131	0	-0	-0.743145	img_MyDrone_0_0_1773911626531873000.png
MyDrone	1773911633493	6.05448	-31.9212	-35.9397	0.748956	0	-0	-0.66262	img_MyDrone_0_0_1773911633487709000.png
MyDrone	1773911634300	6.10957	-32.3699	-35.9397	0.748956	0	-0	-0.66262	img_MyDrone_0_0_1773911634295074000.png
MyDrone	1773911635124	7.18919	-40.738	-35.9397	0.771625	0	-0	-0.636078	img_MyDrone_0_0_1773911635119853000.png
MyDrone	1773911636004	12.5093	-48.1193	-35.9397	0.788011	0	-0	-0.615662	img_MyDrone_0_0_1773911635998542000.png
MyDrone	1773911636837	22.6587	-54.2177	-35.9397	0.788011	0	-0	-0.615662	img_MyDrone_0_0_1773911636831168000.png
MyDrone	1773911637700	33.302	-61.0203	-35.9397	0.743145	0	-0	-0.669131	img_MyDrone_0_0_1773911637692675000.png
MyDrone	1773911638550	37.3784	-65.2441	-35.9397	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911638542502000.png
MyDrone	1773911639362	29.5781	-64.6074	-35.9397	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911639356492000.png
MyDrone	1773911640223	29.2048	-60.0546	-35.9397	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911640218876000.png
MyDrone	1773911641105	29.1622	-62.4977	-30.1178	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911641100599000.png
MyDrone	1773911642009	28.5725	-68.811	-26.928	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911642003431000.png
MyDrone	1773911642892	25.6336	-69.6514	-21.7628	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911642886281000.png
MyDrone	1773911644000	25.0708	-78.5919	-20.3111	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911643994137000.png
MyDrone	1773911645048	23.5497	-81.2472	-15.8305	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911645042421000.png
MyDrone	1773911646065	26.2478	-81.8071	-15.8305	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911646059998000.png
MyDrone	1773911646914	26.2167	-83.5853	-11.2401	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911646908565000.png
MyDrone	1773911647792	24.0343	-83.5472	-9.04421	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911647787069000.png
MyDrone	1773911648855	24.0343	-83.5472	-5.92617	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911648849535000.png
MyDrone	1773911649962	22.3099	-84.785	-5.92617	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911649954538000.png
MyDrone	1773911651021	23.5575	-84.8067	-4.20326	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911651016480000.png
MyDrone	1773911651831	23.5575	-84.8067	-4.20326	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911651827056000.png
MyDrone	1773911652652	23.5575	-84.8067	-3.40514	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911652647671000.png
MyDrone	1773911653498	23.5575	-84.8067	-1.61231	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911653491995000.png
MyDrone	1773911654475	23.5575	-84.8067	-1.61231	0.700909	0	-0	-0.71325	img_MyDrone_0_0_1773911654469687000.png
