VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
MyDrone	1768213950852	128.486	12.8351	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768213950848467000.png
MyDrone	1768213951892	128.486	2.17741	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768213951887989000.png
MyDrone	1768213952955	128.486	-8.37706	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768213952951857000.png
MyDrone	1768213953984	128.486	-17.6388	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768213953979663000.png
MyDrone	1768213954945	128.486	-28.2657	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768213954941658000.png
MyDrone	1768213955999	128.486	-38.9112	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768213955995591000.png
MyDrone	1768213957054	130.933	-48.4852	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768213957050524000.png
MyDrone	1768213958007	132.614	-59.0347	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768213958003636000.png
MyDrone	1768213959076	132.614	-69.7201	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768213959072442000.png
MyDrone	1768213960149	131.913	-80.3509	-47.6715	0.649448	0	-0	-0.760406	img_MyDrone_0_0_1768213960145378000.png
MyDrone	1768213961187	129.875	-89.6669	-47.6715	0.594823	0	-0	-0.803857	img_MyDrone_0_0_1768213961184017000.png
MyDrone	1768213962159	126.1	-99.6137	-47.6715	0.529919	0	-0	-0.848048	img_MyDrone_0_0_1768213962155264000.png
MyDrone	1768213963240	120.739	-108.996	-47.6715	0.461749	0	-0	-0.887011	img_MyDrone_0_0_1768213963237028000.png
MyDrone	1768213964317	114.105	-117.271	-47.6715	0.390731	0	-0	-0.920505	img_MyDrone_0_0_1768213964313995000.png
MyDrone	1768213965323	107.451	-123.416	-47.6715	0.325568	0	-0	-0.945519	img_MyDrone_0_0_1768213965319277000.png
MyDrone	1768213966253	98.8604	-129.273	-47.6715	0.25038	0	-0	-0.968148	img_MyDrone_0_0_1768213966249926000.png
MyDrone	1768213967306	89.3604	-133.748	-47.6715	0.173648	0	-0	-0.984808	img_MyDrone_0_0_1768213967302608000.png
MyDrone	1768213968339	80.3474	-136.74	-47.6715	0.156434	0	-0	-0.987688	img_MyDrone_0_0_1768213968335799000.png
MyDrone	1768213969303	70.4417	-139.959	-47.6715	0.156434	0	-0	-0.987688	img_MyDrone_0_0_1768213969299832000.png
MyDrone	1768213970342	60.3706	-143.21	-47.6715	0.139173	0	-0	-0.990268	img_MyDrone_0_0_1768213970337754000.png
MyDrone	1768213971400	50.3319	-145.921	-47.6715	0.121869	0	-0	-0.992546	img_MyDrone_0_0_1768213971397078000.png
MyDrone	1768213972424	40.3	-147.926	-47.6715	0.0697565	0	-0	-0.997564	img_MyDrone_0_0_1768213972421172000.png
MyDrone	1768213973445	30.3067	-148.977	-47.6715	0.026177	0	-0	-0.999657	img_MyDrone_0_0_1768213973441917000.png
MyDrone	1768213974450	20.1077	-149.353	-47.6715	0.0174524	0	-0	-0.999848	img_MyDrone_0_0_1768213974446859000.png
MyDrone	1768213975486	9.85371	-149.711	-47.6715	0.0174524	0	-0	-0.999848	img_MyDrone_0_0_1768213975482951000.png
MyDrone	1768213976503	-0.26933	-158.255	-47.6715	0.0174524	0	-0	-0.999848	img_MyDrone_0_0_1768213976499551000.png
MyDrone	1768213977522	-10.4492	-158.61	-47.6715	0.0174524	0	-0	-0.999848	img_MyDrone_0_0_1768213977519064000.png
MyDrone	1768213978565	-20.8005	-158.972	-47.6715	0.0174524	0	-0	-0.999848	img_MyDrone_0_0_1768213978561645000.png
MyDrone	1768213979608	-31.1607	-159.333	-47.6715	0.0174524	0	-0	-0.999848	img_MyDrone_0_0_1768213979604192000.png
MyDrone	1768213980611	-40.3547	-159.654	-47.6715	0.0174524	0	-0	-0.999848	img_MyDrone_0_0_1768213980607461000.png
MyDrone	1768213981532	-50.3599	-159.502	-47.6715	0.052336	-0	0	0.99863	img_MyDrone_0_0_1768213981528057000.png
MyDrone	1768213982547	-60.4596	-157.764	-47.6715	0.130526	-0	0	0.991445	img_MyDrone_0_0_1768213982543830000.png
MyDrone	1768213983575	-69.9986	-154.526	-47.6715	0.207912	-0	0	0.978148	img_MyDrone_0_0_1768213983571477000.png
MyDrone	1768213984551	-78.8127	-149.868	-47.6715	0.284015	-0	0	0.95882	img_MyDrone_0_0_1768213984547831000.png
MyDrone	1768213985536	-86.6006	-144.048	-47.6715	0.358368	-0	0	0.93358	img_MyDrone_0_0_1768213985532767000.png
MyDrone	1768213986551	-93.6486	-136.812	-47.6715	0.430511	-0	0	0.902585	img_MyDrone_0_0_1768213986547851000.png
MyDrone	1768213987572	-99.5359	-128.478	-47.6715	0.5	-0	0	0.866025	img_MyDrone_0_0_1768213987567997000.png
MyDrone	1768213988590	-104.387	-119.218	-47.6715	0.522499	-0	0	0.85264	img_MyDrone_0_0_1768213988585657000.png
MyDrone	1768213989513	-116.583	-115.255	-47.6715	0.529919	-0	0	0.848048	img_MyDrone_0_0_1768213989510264000.png
MyDrone	1768213990545	-129.388	-109.374	-47.6715	0.594823	-0	0	0.803857	img_MyDrone_0_0_1768213990541161000.png
MyDrone	1768213991571	-131.776	-99.2643	-47.6715	0.642788	-0	0	0.766044	img_MyDrone_0_0_1768213991566826000.png
MyDrone	1768213992610	-133.38	-90.1655	-47.6715	0.642788	-0	0	0.766044	img_MyDrone_0_0_1768213992606899000.png
MyDrone	1768213993568	-135.068	-79.6327	-47.6715	0.649448	-0	0	0.760406	img_MyDrone_0_0_1768213993563910000.png
MyDrone	1768213994618	-136.69	-69.3939	-47.6715	0.649448	-0	0	0.760406	img_MyDrone_0_0_1768213994615009000.png
MyDrone	1768213995649	-138.076	-59.0691	-47.6715	0.67559	-0	0	0.737277	img_MyDrone_0_0_1768213995645854000.png
MyDrone	1768213996697	-138.973	-48.8172	-47.6715	0.67559	-0	0	0.737277	img_MyDrone_0_0_1768213996693254000.png
MyDrone	1768213997746	-139.886	-38.3756	-47.6715	0.67559	-0	0	0.737277	img_MyDrone_0_0_1768213997742370000.png
MyDrone	1768213998781	-140.594	-28.0565	-47.6715	0.694658	-0	0	0.71934	img_MyDrone_0_0_1768213998777560000.png
MyDrone	1768213999790	-140.951	-17.8498	-47.6715	0.694658	-0	0	0.71934	img_MyDrone_0_0_1768213999786652000.png
MyDrone	1768214000802	-141.299	-7.88889	-47.6715	0.694658	-0	0	0.71934	img_MyDrone_0_0_1768214000798534000.png
MyDrone	1768214001811	-141.647	2.09237	-47.6715	0.694658	-0	0	0.71934	img_MyDrone_0_0_1768214001807684000.png
